trace,trace_type,eviction,prefetcher,cache_size,interaction_window,miss_ratio,byte_miss_ratio,n_req,n_prefetch,n_prefetch_then_evict,n_prefetch_then_evict_then_miss,n_prefetch_then_evict_no_demand,n_prefetch_then_evict_then_hit,n_evict,n_evict_then_prefetch,n_evict_then_useful_prefetch,n_evict_then_useless_prefetch,log_path,status
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,0.1280,0.2233,14314717,2877725,0,0,0,0,4706463,19402,755,18647,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,0.1408,0.3201,14314717,2833562,21,13,1,7,4848128,386761,14435,372326,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,ok
w46.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1000,0.5787,0.8570,11550125,2549843,830485,391247,322917,116321,9231651,179847,13507,166340,./results/cp_sweep_intensity/logs/w46.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1000.log,ok
w45.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,0.1440,0.1996,15064629,3271793,0,0,0,0,5436149,481137,125222,355915,./results/cp_sweep_intensity/logs/w45.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,0.1280,0.2233,14314717,2877725,0,0,0,0,4706463,85557,9721,75836,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,0.1126,0.1809,14314717,2332373,0,0,0,0,3928989,3318,37,3281,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.0614,0.0921,14314717,596711,0,0,0,0,1410805,384,19,365,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,0.0614,0.0921,14314717,596711,0,0,0,0,1410805,3000,212,2788,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,0.1126,0.1809,14314717,2332373,0,0,0,0,3928989,16597,262,16335,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.0614,0.0921,14314717,596711,0,0,0,0,1410805,30284,3242,27042,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,100,0.1733,0.3392,14314717,2878181,0,0,0,0,5357449,262596,73383,189213,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__16mb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,0.1408,0.3201,14314717,2833562,2437574,1592855,152569,692150,4848128,703203,66036,637167,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,ok
w46.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.5787,0.8570,11550125,2549843,1747056,798262,719036,229758,9231651,692356,104115,588241,./results/cp_sweep_intensity/logs/w46.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,100,0.1375,0.2463,14314717,2992206,0,0,0,0,4955805,86350,22693,63657,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__64mb__w100.log,ok
w46.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.5777,0.8511,11550125,2536583,1375700,595499,552661,227540,9206888,653086,223831,429255,./results/cp_sweep_intensity/logs/w46.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,1000,0.1733,0.3392,14314717,2878181,81,57,5,19,5357449,486721,113784,372937,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__16mb__w1000.log,ok
w42.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.3966,0.5359,16894445,9786170,1351912,647689,472758,231465,16437221,321023,26640,294383,./results/cp_sweep_intensity/logs/w42.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,100,0.1164,0.1969,14314717,2349979,0,0,0,0,3999475,17790,2975,14815,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__256mb__w100.log,ok
w43.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,10000,0.6922,0.8034,15617420,5410950,1780760,846922,366198,567640,16214071,736667,201824,534843,./results/cp_sweep_intensity/logs/w43.oracleGeneral.bin.zst__lru__Mithril__256mb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,100,0.0665,0.1001,14314717,702704,0,0,0,0,1588713,1633,295,1338,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__1gb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,1000,0.0665,0.1001,14314717,702704,0,0,0,0,1588713,4838,537,4301,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__1gb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,1000,0.1375,0.2463,14314717,2992206,0,0,0,0,4955805,197943,49439,148504,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__64mb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,1000,0.1164,0.1969,14314717,2349979,0,0,0,0,3999475,45671,5038,40633,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__256mb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,0.1343,0.2305,14314717,2490781,67752,45373,7061,15318,4412314,96300,358,95942,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,10000,0.0665,0.1001,14314717,702704,0,0,0,0,1588713,24970,2204,22766,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__1gb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,10000,0.1733,0.3392,14314717,2878181,2381486,1538511,207260,635715,5357449,790291,171642,618649,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__16mb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,0.1343,0.2305,14314717,2490781,1055422,712944,110897,231581,4412314,217747,1660,216087,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,ok
w46.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,10000,0.5788,0.8507,11550125,2555696,1370617,593009,549928,227680,9239059,669697,240278,429419,./results/cp_sweep_intensity/logs/w46.oracleGeneral.bin.zst__fifo__Mithril__1gb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,0.1283,0.2067,14314717,2877230,19445,13821,2115,3509,4709240,38990,168,38822,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,100,0.1057,0.1735,14314717,2155241,6317,4260,1163,894,3649957,12480,58,12422,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__256mb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.0433,0.0654,14314717,264428,11945,5763,4879,1303,824085,4033,77,3956,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,100,0.0433,0.0654,14314717,264428,38,19,13,6,824085,278,2,276,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__1gb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1000,0.0433,0.0654,14314717,264428,1221,452,649,120,824085,982,9,973,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,0.1343,0.2305,14314717,2490781,2170887,1480023,230154,460710,4412314,406562,14836,391726,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1000,0.1283,0.2067,14314717,2877230,316295,230403,31760,54132,4709240,99935,1483,98452,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1000,0.1057,0.1735,14314717,2155241,105809,74444,18001,13364,3649957,36263,554,35709,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,0.9121,0.8897,14097008,1850741,0,0,0,0,14704981,15069,1650,13419,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,ok
w43.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,10000,0.6982,0.8052,15617420,5527679,1678507,794045,359349,525113,16425466,864874,336316,528558,./results/cp_sweep_intensity/logs/w43.oracleGeneral.bin.zst__fifo__Mithril__256mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,0.9440,0.9274,14097008,1097926,39787,19882,7831,12074,14403119,22260,3860,18400,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,0.9440,0.9274,14097008,1097926,426924,235643,69657,121624,14403119,121263,19611,101652,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,10000,0.1126,0.1809,14314717,2332373,0,0,0,0,3928989,100885,3223,97662,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__256mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,0.9440,0.9274,14097008,1097926,453542,249431,76465,127646,14403119,408530,163689,244841,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,ok
w42.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.3997,0.5335,16894445,9855718,5993,3365,1617,1011,16575160,223060,43197,179863,./results/cp_sweep_intensity/logs/w42.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,0.8995,0.8767,14097008,1953912,0,0,0,0,14629254,4194,603,3591,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,0.9121,0.8897,14097008,1850741,452820,225484,101740,125596,14704981,80605,18067,62538,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,ok
w42.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,10000,0.4027,0.5384,16894445,9889788,5457,2984,1473,1000,16660532,251201,60379,190822,./results/cp_sweep_intensity/logs/w42.oracleGeneral.bin.zst__fifo__Mithril__1gb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,0.9121,0.8897,14097008,1850741,783054,390436,177648,214970,14704981,515349,228458,286891,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,0.8995,0.8767,14097008,1953912,32287,9028,20560,2699,14629254,33218,7250,25968,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,0.1280,0.2233,14314717,2877725,40589,30710,2513,7366,4706463,369507,54443,315064,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,100,0.9441,0.9274,14097008,1104379,40445,20299,7519,12627,14410733,23781,3967,19814,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__16mb__w100.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,1000,0.9441,0.9274,14097008,1104379,431966,238784,69325,123857,14410733,125193,20083,105110,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__16mb__w1000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.6136,0.4266,14097008,6798882,0,0,0,0,15433023,20072,16628,3444,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,10000,0.9441,0.9274,14097008,1104379,459319,253275,76151,129893,14410733,414538,164383,250155,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__16mb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,10000,0.1283,0.2067,14314717,2877230,2411717,1827917,230974,352826,4709240,315040,16237,298803,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__64mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,100,0.9112,0.8874,14097008,1850905,0,0,0,0,14692659,14669,1820,12849,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__64mb__w100.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10000,0.1057,0.1735,14314717,2155241,816418,588861,133579,93978,3649957,146914,7148,139766,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10000.log,ok
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,10000,0.1164,0.1969,14314717,2349979,0,0,0,0,3999475,148672,16539,132133,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__256mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,1000,0.9112,0.8874,14097008,1850905,428372,210672,97697,120003,14692659,77554,18279,59275,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__64mb__w1000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,100,0.8993,0.8760,14097008,1949185,0,0,0,0,14621155,4092,538,3554,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__256mb__w100.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,10000,0.8995,0.8767,14097008,1953912,670607,311947,201779,156881,14629254,589160,320397,268763,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__256mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,0.9464,0.9283,14097008,1146176,327874,196920,45412,85542,14485204,58696,7640,51056,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,0.9112,0.8874,14097008,1850905,769720,380333,174887,214500,14692659,506070,225215,280855,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,0.6136,0.4266,14097008,6798882,0,0,0,0,15433023,244744,159147,85597,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,0.9464,0.9283,14097008,1146176,511707,303510,78315,129882,14485204,165899,20743,145156,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,1000,0.8993,0.8760,14097008,1949185,31186,7957,20521,2708,14621155,34184,7517,26667,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__256mb__w1000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,0.9464,0.9283,14097008,1146176,527675,311191,82525,133959,14485204,467927,166044,301883,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,0.9116,0.8881,14097008,1915140,199946,109183,38870,51893,14762791,28081,4905,23176,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,100,0.6134,0.4257,14097008,6784987,0,0,0,0,15415849,23779,20123,3656,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__1gb__w100.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,fail:134
w47.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,0.1375,0.2463,14314717,2992206,38728,29045,2230,7453,4955805,496145,113288,382857,./results/cp_sweep_intensity/logs/w47.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__16mb__w100.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__16mb__w1000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__16mb__w10000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__64mb__w100.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1000,0.9116,0.8881,14097008,1915140,771602,408868,157083,205651,14762791,126852,22232,104620,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1000.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,10000,0.9116,0.8881,14097008,1915140,887911,470912,187149,229850,14762791,586136,246083,340053,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__64mb__w10000.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__64mb__w1000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,100,0.8975,0.8768,14097008,1990281,54530,26265,16622,11643,14637983,7996,1408,6588,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__256mb__w100.log,ok
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,1000,0.6134,0.4257,14097008,6784987,0,0,0,0,15415849,238428,150264,88164,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__1gb__w1000.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__256mb__w100.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__256mb__w10000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__256mb__w1000.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.2873,0.3683,11151558,5298294,0,0,0,0,8477885,3019,181,2838,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1000.log,fail:134
w43.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.4684,0.5353,15617420,8870039,0,0,0,0,16158744,304394,61420,242974,./results/cp_sweep_intensity/logs/w43.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__256mb__w100.log,fail:134
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__64mb__w10000.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,10000,0.8993,0.8760,14097008,1949185,665889,303616,204283,157990,14621155,580221,313033,267188,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__fifo__Mithril__256mb__w10000.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1000.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1000,0.8975,0.8768,14097008,1990281,405102,205032,113405,86665,14637983,49392,11056,38336,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1000.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10000.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,100,0.6162,0.4240,14097008,6626830,32783,13722,9197,9864,15282124,6344,2485,3859,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__1gb__w100.log,ok
w49.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w49.oracleGeneral.bin.zst__fifo__Mithril__256mb__w10000.log,fail:134
w48.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10000,0.8975,0.8768,14097008,1990281,839756,421175,239938,178643,14637983,595909,344121,251788,./results/cp_sweep_intensity/logs/w48.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10000.log,ok
