trace,trace_type,eviction,prefetcher,cache_size,wss_byte,wss_frac,miss_ratio,byte_miss_ratio,n_req,log_path,status
w12.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,81788380,8178838016,0.01,0.0605,0.1831,45355529,./results/cp_wss01_prefetch_ext/logs/w12.oracleGeneral.bin.zst__gdsf__PG__81788380.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,812875520,81287552000,0.01,0.8474,0.8997,46173369,./results/cp_wss01_prefetch_ext/logs/w11.oracleGeneral.bin.zst__gdsf__PG__812875520.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,arc,PG,2035458703,203545870336,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__arc__PG__2035458703.log,fail:134
w13.oracleGeneral.bin.zst,oracleGeneral,arc,none,2035458703,203545870336,0.01,0.4338,0.4063,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__arc__noprefetch__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,2035458703,203545870336,0.01,0.4325,0.4064,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__s3fifo__noprefetch__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,2035458703,203545870336,0.01,0.4325,0.4064,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__s3fifo__PG__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,2035458703,203545870336,0.01,0.4325,0.4064,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__s3fifo__Mithril__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,2035458703,203545870336,0.01,0.4325,0.4064,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__s3fifo__OBL__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,2035458703,203545870336,0.01,0.4338,0.4063,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__arc__OBL__2035458703.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,81788380,8178838016,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w12.oracleGeneral.bin.zst__gdsf__Mithril__81788380.log,fail:134
w09.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,11338699714,1133869971456,0.01,0.5128,0.7498,49622929,./results/cp_wss01_prefetch_ext/logs/w09.oracleGeneral.bin.zst__gdsf__Mithril__11338699714.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,lhd,none,812875520,81287552000,0.01,0.7948,0.9346,46173369,./results/cp_wss01_prefetch_ext/logs/w11.oracleGeneral.bin.zst__lhd__noprefetch__812875520.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,812875520,81287552000,0.01,0.7943,0.9343,46173369,./results/cp_wss01_prefetch_ext/logs/w11.oracleGeneral.bin.zst__lhd__Mithril__812875520.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,7574074664,757407466496,0.01,0.5324,0.8459,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__s3fifo__noprefetch__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,7574074664,757407466496,0.01,0.5324,0.8459,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__s3fifo__Mithril__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,arc,Mithril,7574074664,757407466496,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__arc__Mithril__7574074664.log,fail:134
w14.oracleGeneral.bin.zst,oracleGeneral,arc,none,7574074664,757407466496,0.01,0.5635,0.8768,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__arc__noprefetch__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,7574074664,757407466496,0.01,0.5324,0.8459,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__s3fifo__OBL__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,7574074664,757407466496,0.01,0.5324,0.8459,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__s3fifo__PG__7574074664.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,812875520,81287552000,0.01,0.7945,0.9343,46173369,./results/cp_wss01_prefetch_ext/logs/w11.oracleGeneral.bin.zst__lhd__PG__812875520.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,2035458703,203545870336,0.01,0.4344,0.4514,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__gdsf__noprefetch__2035458703.log,ok
w10.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,15674001459,1567400145920,0.01,0.5820,0.8838,48342350,./results/cp_wss01_prefetch_ext/logs/w10.oracleGeneral.bin.zst__gdsf__PG__15674001459.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,7574074664,757407466496,0.01,0.5635,0.8769,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__arc__OBL__7574074664.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,812875520,81287552000,0.01,0.7938,0.9346,46173369,./results/cp_wss01_prefetch_ext/logs/w11.oracleGeneral.bin.zst__lhd__OBL__812875520.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,2035458703,203545870336,0.01,0.4344,0.4514,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__gdsf__OBL__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,lhd,none,2035458703,203545870336,0.01,0.3968,0.4037,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__lhd__noprefetch__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,2035458703,203545870336,0.01,0.3973,0.4045,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__lhd__Mithril__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,2035458703,203545870336,0.01,0.3969,0.4035,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__lhd__OBL__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,2035458703,203545870336,0.01,0.3969,0.4035,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__lhd__PG__2035458703.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,7574074664,757407466496,0.01,0.5127,0.8411,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__gdsf__noprefetch__7574074664.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,2035458703,203545870336,0.01,0.4344,0.4514,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__gdsf__PG__2035458703.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,arc,none,670033495,67003349504,0.01,0.9685,0.9655,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__arc__noprefetch__670033495.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,7574074664,757407466496,0.01,0.5127,0.8411,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__gdsf__OBL__7574074664.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,670033495,67003349504,0.01,0.9559,0.9614,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__s3fifo__noprefetch__670033495.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,670033495,67003349504,0.01,0.9559,0.9614,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__s3fifo__PG__670033495.log,ok
w07.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,1467303429,146730342912,0.01,0.5778,0.7856,67427405,./results/cp_wss01_prefetch_ext/logs/w07.oracleGeneral.bin.zst__gdsf__Mithril__1467303429.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,670033495,67003349504,0.01,0.9685,0.9655,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__arc__OBL__670033495.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,arc,Mithril,670033495,67003349504,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__arc__Mithril__670033495.log,fail:134
w15.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,670033495,67003349504,0.01,0.9559,0.9614,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__s3fifo__Mithril__670033495.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,670033495,67003349504,0.01,0.9559,0.9614,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__s3fifo__OBL__670033495.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,lhd,none,7574074664,757407466496,0.01,0.5265,0.8569,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__lhd__noprefetch__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,7574074664,757407466496,0.01,0.5274,0.8586,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__lhd__OBL__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,7574074664,757407466496,0.01,0.5274,0.8586,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__lhd__PG__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,arc,PG,7574074664,757407466496,0.01,0.5631,0.8733,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__arc__PG__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,7574074664,757407466496,0.01,0.5233,0.8472,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__lhd__Mithril__7574074664.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,670033495,67003349504,0.01,0.9742,0.9807,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__gdsf__noprefetch__670033495.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,arc,Mithril,930699735,93069973504,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__arc__Mithril__930699735.log,fail:134
w15.oracleGeneral.bin.zst,oracleGeneral,arc,PG,670033495,67003349504,0.01,0.9586,0.9606,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__arc__PG__670033495.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,670033495,67003349504,0.01,0.9742,0.9807,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__gdsf__OBL__670033495.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,arc,none,930699735,93069973504,0.01,0.8065,0.7522,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__arc__noprefetch__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,930699735,93069973504,0.01,0.8027,0.7527,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__arc__OBL__930699735.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,7574074664,757407466496,0.01,0.5127,0.8411,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__gdsf__PG__7574074664.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,670033495,67003349504,0.01,0.9742,0.9807,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__gdsf__PG__670033495.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,930699735,93069973504,0.01,0.7988,0.7390,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__s3fifo__noprefetch__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,930699735,93069973504,0.01,0.7988,0.7390,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__s3fifo__Mithril__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,930699735,93069973504,0.01,0.7988,0.7390,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__s3fifo__PG__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,930699735,93069973504,0.01,0.7988,0.7390,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__s3fifo__OBL__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,arc,PG,930699735,93069973504,0.01,0.8061,0.7520,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__arc__PG__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,930699735,93069973504,0.01,0.7911,0.8242,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__gdsf__noprefetch__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,930699735,93069973504,0.01,0.7911,0.8242,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__gdsf__OBL__930699735.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,479192642,47919264256,0.01,0.3109,0.3780,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__s3fifo__noprefetch__479192642.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,arc,Mithril,479192642,47919264256,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__arc__Mithril__479192642.log,fail:134
w17.oracleGeneral.bin.zst,oracleGeneral,arc,PG,479192642,47919264256,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__arc__PG__479192642.log,fail:134
w17.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,479192642,47919264256,0.01,0.3109,0.3780,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__s3fifo__Mithril__479192642.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,479192642,47919264256,0.01,0.3109,0.3780,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__s3fifo__PG__479192642.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,479192642,47919264256,0.01,0.3109,0.3780,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__s3fifo__OBL__479192642.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,arc,none,479192642,47919264256,0.01,0.3291,0.3930,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__arc__noprefetch__479192642.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,lhd,none,670033495,67003349504,0.01,0.9718,0.9848,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__lhd__noprefetch__670033495.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,930699735,93069973504,0.01,0.7911,0.8242,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__gdsf__PG__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,lhd,none,930699735,93069973504,0.01,0.7915,0.8463,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__lhd__noprefetch__930699735.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,670033495,67003349504,0.01,0.9677,0.9828,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__lhd__Mithril__670033495.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,479192642,47919264256,0.01,0.3283,0.3925,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__arc__OBL__479192642.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,930699735,93069973504,0.01,0.7947,0.8413,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__lhd__PG__930699735.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,930699735,93069973504,0.01,0.7921,0.8467,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__lhd__Mithril__930699735.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,670033495,67003349504,0.01,0.9679,0.9830,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__lhd__PG__670033495.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,670033495,67003349504,0.01,0.9679,0.9830,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__lhd__OBL__670033495.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,930699735,93069973504,0.01,0.7932,0.8440,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__lhd__OBL__930699735.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,479192642,47919264256,0.01,0.3163,0.4706,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__gdsf__noprefetch__479192642.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,arc,Mithril,743396669,74339666944,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__arc__Mithril__743396669.log,fail:134
w18.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,743396669,74339666944,0.01,0.6957,0.6685,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__s3fifo__Mithril__743396669.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,743396669,74339666944,0.01,0.6957,0.6685,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__s3fifo__noprefetch__743396669.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,arc,PG,743396669,74339666944,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__arc__PG__743396669.log,fail:134
w18.oracleGeneral.bin.zst,oracleGeneral,arc,none,743396669,74339666944,0.01,0.7164,0.6970,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__arc__noprefetch__743396669.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,743396669,74339666944,0.01,0.6957,0.6685,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__s3fifo__PG__743396669.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,743396669,74339666944,0.01,0.7126,0.6966,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__arc__OBL__743396669.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,743396669,74339666944,0.01,0.6957,0.6685,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__s3fifo__OBL__743396669.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,930699735,93069973504,0.01,0.7911,0.8242,26702188,./results/cp_wss01_prefetch_ext/logs/w16.oracleGeneral.bin.zst__gdsf__Mithril__930699735.log,ok
w01.oracleGeneral.bin.zst,oracleGeneral,lhd,none,6859525155,685952515584,0.01,0.8345,0.8398,215796257,./results/cp_wss01_prefetch_ext/logs/w01.oracleGeneral.bin.zst__lhd__noprefetch__6859525155.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,479192642,47919264256,0.01,0.3163,0.4706,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__gdsf__OBL__479192642.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,lhd,none,479192642,47919264256,0.01,0.2838,0.4369,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__lhd__noprefetch__479192642.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,479192642,47919264256,0.01,0.2835,0.4392,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__lhd__OBL__479192642.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,479192642,47919264256,0.01,0.2831,0.4413,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__lhd__Mithril__479192642.log,ok
w01.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,6859525155,685952515584,0.01,0.8345,0.8398,215796257,./results/cp_wss01_prefetch_ext/logs/w01.oracleGeneral.bin.zst__lhd__Mithril__6859525155.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,479192642,47919264256,0.01,0.2838,0.4383,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__lhd__PG__479192642.log,ok
w08.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,10882320288,1088232028864,0.01,0.8608,0.9733,44464937,./results/cp_wss01_prefetch_ext/logs/w08.oracleGeneral.bin.zst__gdsf__Mithril__10882320288.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,743396669,74339666944,0.01,0.6784,0.7755,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__gdsf__noprefetch__743396669.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,670033495,67003349504,0.01,0.9742,0.9807,33628757,./results/cp_wss01_prefetch_ext/logs/w15.oracleGeneral.bin.zst__gdsf__Mithril__670033495.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,arc,PG,386807680,38680768000,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__arc__PG__386807680.log,fail:134
w01.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,6859525155,685952515584,0.01,0.8345,0.8398,215796257,./results/cp_wss01_prefetch_ext/logs/w01.oracleGeneral.bin.zst__lhd__PG__6859525155.log,ok
w17.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,479192642,47919264256,0.01,0.3163,0.4706,31398089,./results/cp_wss01_prefetch_ext/logs/w17.oracleGeneral.bin.zst__gdsf__PG__479192642.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,743396669,74339666944,0.01,0.6784,0.7755,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__gdsf__OBL__743396669.log,ok
w01.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,6859525155,685952515584,0.01,0.8345,0.8398,215796257,./results/cp_wss01_prefetch_ext/logs/w01.oracleGeneral.bin.zst__lhd__OBL__6859525155.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,2035458703,203545870336,0.01,0.4344,0.4514,39822877,./results/cp_wss01_prefetch_ext/logs/w13.oracleGeneral.bin.zst__gdsf__Mithril__2035458703.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,743396669,74339666944,0.01,0.6784,0.7755,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__gdsf__PG__743396669.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,arc,none,386807680,38680768000,0.01,0.9618,0.9821,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__arc__noprefetch__386807680.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,386807680,38680768000,0.01,0.9618,0.9821,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__arc__OBL__386807680.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,lhd,none,743396669,74339666944,0.01,0.6766,0.8113,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__lhd__noprefetch__743396669.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,386807680,38680768000,0.01,0.8325,0.8486,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__s3fifo__noprefetch__386807680.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,386807680,38680768000,0.01,0.8325,0.8486,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__s3fifo__PG__386807680.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,743396669,74339666944,0.01,0.6758,0.8146,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__lhd__Mithril__743396669.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,386807680,38680768000,0.01,0.8325,0.8486,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__s3fifo__OBL__386807680.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,386807680,38680768000,0.01,0.8325,0.8486,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__s3fifo__Mithril__386807680.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,743396669,74339666944,0.01,0.6750,0.8104,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__lhd__PG__743396669.log,ok
w18.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,743396669,74339666944,0.01,0.6766,0.8127,22466283,./results/cp_wss01_prefetch_ext/logs/w18.oracleGeneral.bin.zst__lhd__OBL__743396669.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,7574074664,757407466496,0.01,0.5127,0.8411,34816425,./results/cp_wss01_prefetch_ext/logs/w14.oracleGeneral.bin.zst__gdsf__Mithril__7574074664.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,386807680,38680768000,0.01,0.6191,0.9286,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__gdsf__noprefetch__386807680.log,ok
w19.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,386807680,38680768000,0.01,0.6191,0.9286,31116216,./results/cp_wss01_prefetch_ext/logs/w19.oracleGeneral.bin.zst__gdsf__OBL__386807680.log,ok
w20.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,11471229905,1147122990592,0.01,0.6669,0.9265,29842317,./results/cp_wss01_prefetch_ext/logs/w20.oracleGeneral.bin.zst__s3fifo__noprefetch__11471229905.log,ok
w20.oracleGeneral.bin.zst,oracleGeneral,arc,none,11471229905,1147122990592,0.01,0.6827,0.9412,29842317,./results/cp_wss01_prefetch_ext/logs/w20.oracleGeneral.bin.zst__arc__noprefetch__11471229905.log,ok
w20.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,11471229905,1147122990592,0.01,0.6827,0.9412,29842317,./results/cp_wss01_prefetch_ext/logs/w20.oracleGeneral.bin.zst__arc__OBL__11471229905.log,ok
