trace,trace_type,eviction,prefetcher,cache_size,wss_byte,wss_frac,miss_ratio,byte_miss_ratio,n_req,log_path,status
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,338126909,33812690944,0.01,0.6090,0.7484,7874006,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w69.oracleGeneral.bin.zst__sieve__PG__338126909.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,lru,PG,338126909,33812690944,0.01,0.6528,0.7748,7874006,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w69.oracleGeneral.bin.zst__lru__PG__338126909.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,345246924,34524692480,0.01,0.2547,0.4485,6928385,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__345246924.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,73800663,7380066304,0.01,0.2233,0.3202,6840776,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__73800663.log,ok
w76.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,88240885,8824088576,0.01,0.3799,0.6076,6076272,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w76.oracleGeneral.bin.zst__lru__OBL__88240885.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,345246924,34524692480,0.01,0.2786,0.5017,6928385,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w70.oracleGeneral.bin.zst__lru__Mithril__345246924.log,ok
w74.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,47421542,4742154240,0.01,,,,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w74.oracleGeneral.bin.zst__lru__Mithril__47421542.log,fail:134
w76.oracleGeneral.bin.zst,oracleGeneral,sieve,none,88240885,8824088576,0.01,0.3637,0.5898,6076272,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w76.oracleGeneral.bin.zst__sieve__noprefetch__88240885.log,ok
w74.oracleGeneral.bin.zst,oracleGeneral,lru,PG,47421542,4742154240,0.01,0.2223,0.6077,6343762,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w74.oracleGeneral.bin.zst__lru__PG__47421542.log,ok
w74.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,47421542,4742154240,0.01,0.2070,0.5845,6343762,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w74.oracleGeneral.bin.zst__sieve__PG__47421542.log,ok
w73.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,72396477,7239647744,0.01,0.6434,0.6946,6368815,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w73.oracleGeneral.bin.zst__sieve__PG__72396477.log,ok
w74.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,47421542,4742154240,0.01,,,,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w74.oracleGeneral.bin.zst__sieve__Mithril__47421542.log,fail:134
w73.oracleGeneral.bin.zst,oracleGeneral,lru,PG,72396477,7239647744,0.01,0.6751,0.7329,6368815,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w73.oracleGeneral.bin.zst__lru__PG__72396477.log,ok
w76.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,88240885,8824088576,0.01,0.3636,0.5898,6076272,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w76.oracleGeneral.bin.zst__sieve__OBL__88240885.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,74601006,7460100608,0.01,,,,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w72.oracleGeneral.bin.zst__sieve__Mithril__74601006.log,fail:134
w77.oracleGeneral.bin.zst,oracleGeneral,lru,none,189116375,18911637504,0.01,0.5813,0.7404,5616402,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w77.oracleGeneral.bin.zst__lru__noprefetch__189116375.log,ok
w77.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,189116375,18911637504,0.01,0.5811,0.7404,5616402,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w77.oracleGeneral.bin.zst__lru__OBL__189116375.log,ok
