trace,trace_type,eviction,prefetcher,cache_size,interaction_window,miss_ratio,byte_miss_ratio,n_req,n_prefetch,n_prefetch_then_evict,n_prefetch_then_evict_then_miss,n_prefetch_then_evict_no_demand,n_prefetch_then_evict_then_hit,n_evict,n_evict_then_prefetch,n_evict_then_useful_prefetch,n_evict_then_useless_prefetch,log_path,status
w39.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,1gb,1000,0.0662,0.0724,17920022,0,0,0,0,0,0,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__s3fifo__OBL__1gb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,1gb,10000,0.0662,0.0724,17920022,0,0,0,0,0,0,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__s3fifo__OBL__1gb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,0,,,,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__16mb__w0.log,fail:134
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10,0.0648,0.0716,17920022,269084,4,1,1,2,1340835,27,2,25,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,0,0.0648,0.0716,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__1gb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,0,0.1242,0.1586,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__64mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1,0.0648,0.0716,17920022,269084,0,0,0,0,1340835,7,1,6,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1,,,,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1.log,fail:134
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,0,0.1079,0.1355,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__256mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10,,,,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10.log,fail:134
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,100,0.0648,0.0716,17920022,269084,279,44,217,18,1340835,318,10,308,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__1gb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,fail:134
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10,0.1079,0.1355,17920022,1727260,311,187,67,57,3637500,499,2,497,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1,0.1242,0.1586,17920022,2046036,119,96,13,10,4267514,437,2,435,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1,0.1079,0.1355,17920022,1727260,28,21,5,2,3637500,77,0,77,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,10,0.1242,0.1586,17920022,2046036,1172,785,151,236,4267514,1597,5,1592,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__64mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,0.1242,0.1586,17920022,2046036,18515,13377,2381,2757,4267514,15980,45,15935,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,fail:134
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,100,0.1079,0.1355,17920022,1727260,4263,2692,847,724,3637500,3998,22,3976,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__256mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1000,0.0648,0.0716,17920022,269084,1697,254,1330,113,1340835,1002,31,971,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1000,0.1079,0.1355,17920022,1727260,31626,20629,7004,3993,3637500,14330,145,14185,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1000,0.1242,0.1586,17920022,2046036,130539,97379,17806,15354,4267514,52243,299,51944,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.0648,0.0716,17920022,269084,5566,1375,3697,494,1340835,3366,99,3267,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,fail:134
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,16mb,0,0.1344,0.1733,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__16mb__w0.log,ok
w30.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.3912,0.3380,21390010,16776253,12084943,9102656,2267684,714603,25091608,3616847,154231,3462616,./results/cp_sweep/logs/w30.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,16mb,100,0.1344,0.1733,17920022,6149,66,22,14,30,2413736,40,4,36,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__16mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,16mb,1,0.1344,0.1733,17920022,6149,0,0,0,0,2413736,5,0,5,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__16mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,16mb,10,0.1344,0.1733,17920022,6149,0,0,0,0,2413736,9,2,7,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__16mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,16mb,1000,0.1344,0.1733,17920022,6149,983,270,305,408,2413736,147,4,143,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__16mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,0,0.1306,0.1689,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__64mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,16mb,10000,0.1344,0.1733,17920022,6149,5740,1724,1279,2737,2413736,543,34,509,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__16mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,0,0.1344,0.1734,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__16mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,1,0.1306,0.1689,17920022,16864,0,0,0,0,2349683,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__64mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,100,0.1306,0.1689,17920022,16864,24,5,2,17,2349683,21,0,21,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__64mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,1,0.1344,0.1734,17920022,0,0,0,0,0,2406948,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__16mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,10,0.1306,0.1689,17920022,16864,0,0,0,0,2349683,1,0,1,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__64mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,100,0.1344,0.1734,17920022,0,0,0,0,0,2406948,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__16mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,1000,0.1306,0.1689,17920022,16864,273,105,46,122,2349683,121,1,120,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__64mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,10,0.1344,0.1734,17920022,0,0,0,0,0,2406948,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__16mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,10000,0.1306,0.1689,17920022,16864,4131,1432,782,1917,2349683,402,21,381,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__64mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,1000,0.1344,0.1734,17920022,0,0,0,0,0,2406948,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__16mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,10000,0.1344,0.1734,17920022,0,0,0,0,0,2406948,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__16mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,0,0.1307,0.1691,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__64mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,0,0.1233,0.1582,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__256mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,1,0.1307,0.1691,17920022,0,0,0,0,0,2337332,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__64mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,10,0.1307,0.1691,17920022,0,0,0,0,0,2337332,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__64mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,1,0.1233,0.1582,17920022,63019,0,0,0,0,2235384,8,0,8,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__256mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,10,0.1233,0.1582,17920022,63019,0,0,0,0,2235384,10,0,10,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__256mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,0,0.1233,0.1582,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__256mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,100,0.1307,0.1691,17920022,0,0,0,0,0,2337332,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__64mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,1000,0.1307,0.1691,17920022,0,0,0,0,0,2337332,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__64mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,10000,0.1307,0.1691,17920022,0,0,0,0,0,2337332,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__64mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,1,0.1233,0.1582,17920022,0,0,0,0,0,2172782,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__256mb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,100,0.1233,0.1582,17920022,63019,50,17,5,28,2235384,41,0,41,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__256mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,1000,0.1233,0.1582,17920022,0,0,0,0,0,2172782,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__256mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,10,0.1233,0.1582,17920022,0,0,0,0,0,2172782,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__256mb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,100,0.1233,0.1582,17920022,0,0,0,0,0,2172782,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__256mb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,1000,0.1233,0.1582,17920022,63019,362,105,76,181,2235384,246,1,245,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__256mb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,0,0.0675,0.0749,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__1gb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,10000,0.1233,0.1582,17920022,0,0,0,0,0,2172782,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__256mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,1,0.0675,0.0749,17920022,0,0,0,0,0,1123901,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__1gb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,10,0.0675,0.0749,17920022,0,0,0,0,0,1123901,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__1gb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,1000,0.0675,0.0749,17920022,0,0,0,0,0,1123901,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__1gb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,10000,0.1233,0.1582,17920022,63019,3994,1096,892,2006,2235384,1776,11,1765,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__256mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,10000,0.0675,0.0749,17920022,0,0,0,0,0,1123901,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__1gb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,100,0.0675,0.0749,17920022,0,0,0,0,0,1123901,0,0,0,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__OBL__1gb__w100.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,0,0.0666,0.0742,17920022,,,,,,,,,,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__1gb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,10,0.0666,0.0742,17920022,87203,0,0,0,0,1190941,2,0,2,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__1gb__w10.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,10000,0.1242,0.1586,17920022,2046036,930486,742514,100090,87882,4267514,150270,3422,146848,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__64mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,1000,0.0666,0.0742,17920022,87203,121,22,15,84,1190941,127,3,124,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__1gb__w1000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10000,0.1079,0.1355,17920022,1727260,241523,156686,60751,24086,3637500,55677,1278,54399,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10000.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,1,0.0666,0.0742,17920022,87203,0,0,0,0,1190941,1,0,1,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__1gb__w1.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,100,0.0666,0.0742,17920022,87203,13,2,0,11,1190941,25,0,25,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__1gb__w100.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,0,0.1679,0.2579,17657232,,,,,,,,,,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__16mb__w0.log,ok
w39.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,10000,0.0666,0.0742,17920022,87203,1093,187,214,692,1190941,1404,9,1395,./results/cp_sweep/logs/w39.oracleGeneral.bin.zst__sieve__PG__1gb__w10000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,0,0.1573,0.2426,17657232,,,,,,,,,,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__64mb__w0.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1,0.1679,0.2579,17657232,1948995,0,0,0,0,4911937,2482,6,2476,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__16mb__w1.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10,0.1679,0.2579,17657232,1948995,0,0,0,0,4911937,10186,47,10139,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__16mb__w10.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,0,0.1433,0.2158,17657232,,,,,,,,,,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__256mb__w0.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,0.1679,0.2579,17657232,1948995,0,0,0,0,4911937,101572,465,101107,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,0.1679,0.2579,17657232,1948995,1684,179,1446,59,4911937,250479,3899,246580,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,0.1573,0.2426,17657232,2242456,0,0,0,0,5015737,21175,1050,20125,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10,0.1573,0.2426,17657232,2242456,0,0,0,0,5015737,1859,176,1683,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__64mb__w10.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1,0.1573,0.2426,17657232,2242456,0,0,0,0,5015737,438,26,412,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__64mb__w1.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,0,0.1054,0.1262,17657232,,,,,,,,,,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__1gb__w0.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,10,0.1433,0.2158,17657232,2074362,0,0,0,0,4589277,253,0,253,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__256mb__w10.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1,0.1433,0.2158,17657232,2074362,0,0,0,0,4589277,68,0,68,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__256mb__w1.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1,0.1054,0.1262,17657232,739572,0,0,0,0,2549110,16,0,16,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__1gb__w1.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10,0.1054,0.1262,17657232,739572,0,0,0,0,2549110,31,1,30,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__1gb__w10.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,0.1573,0.2426,17657232,2242456,0,0,0,0,5015737,73930,11262,62668,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.1054,0.1262,17657232,739572,0,0,0,0,2549110,241,2,239,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,0.1433,0.2158,17657232,2074362,0,0,0,0,4589277,3133,9,3124,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,0,0.1696,0.2650,17657232,,,,,,,,,,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__16mb__w0.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,0.1054,0.1262,17657232,739572,0,0,0,0,2549110,1553,10,1543,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,1,0.1696,0.2650,17657232,6959,0,0,0,0,3000061,66,52,14,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__16mb__w1.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,100,0.1696,0.2650,17657232,6959,0,0,0,0,3000061,758,689,69,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__16mb__w100.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,10,0.1696,0.2650,17657232,6959,0,0,0,0,3000061,228,191,37,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__16mb__w10.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,1000,0.1696,0.2650,17657232,6959,10,5,4,1,3000061,3083,2804,279,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__16mb__w1000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,0.1433,0.2158,17657232,2074362,0,0,0,0,4589277,12599,520,12079,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,0,0.1604,0.2531,17657232,,,,,,,,,,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__64mb__w0.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.1054,0.1262,17657232,739572,0,0,0,0,2549110,13637,309,13328,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,10000,0.1696,0.2650,17657232,6959,960,166,469,325,3000061,6293,5858,435,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__16mb__w10000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,0,0.1699,0.2653,17657232,,,,,,,,,,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__OBL__16mb__w0.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,1,0.1604,0.2531,17657232,4643,0,0,0,0,2831229,0,0,0,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__64mb__w1.log,ok
w38.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.2590,0.3533,18535323,9123183,226125,113607,43327,69191,13809556,137446,14282,123164,./results/cp_sweep/logs/w38.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,10,0.1604,0.2531,17657232,4643,0,0,0,0,2831229,0,0,0,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__64mb__w10.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,100,0.1604,0.2531,17657232,4643,0,0,0,0,2831229,5,1,4,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__64mb__w100.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,0.1679,0.2579,17657232,1948995,1797338,1304697,178708,313933,4911937,526591,50544,476047,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,1000,0.1604,0.2531,17657232,4643,0,0,0,0,2831229,31,9,22,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__64mb__w1000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,1,0.1699,0.2653,17657232,0,0,0,0,0,2999036,0,0,0,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__OBL__16mb__w1.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,10000,0.1604,0.2531,17657232,4643,108,14,77,17,2831229,282,75,207,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__PG__64mb__w10000.log,ok
w40.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,10,0.1699,0.2653,17657232,0,0,0,0,0,2999036,0,0,0,./results/cp_sweep/logs/w40.oracleGeneral.bin.zst__lru__OBL__16mb__w10.log,ok
